scene,image_path,mask_path,image_name,total_pixels,forest_pixels,background_pixels,forest_percentage,background_percentage,cumulative_forest_pixels,cumulative_background_pixels,cumulative_total_pixels,cumm_forest_percent,cumm_background_percent
Urban,LoveDa/Train/Train/Urban/images_png/2080.png,LoveDa/Train/Train/Urban/masks_png/2080.png,2080.png,1048576,169079,879497,16.124629974365234,83.87537002563477,351714898,411648430,763363328,0.4607437704945659,0.5392562295054342
Urban,LoveDa/Train/Train/Urban/images_png/1683.png,LoveDa/Train/Train/Urban/masks_png/1683.png,1683.png,1048576,168537,880039,16.072940826416016,83.92705917358398,351883435,412528469,764411904,0.4603322281595447,0.5396677718404552
Urban,LoveDa/Train/Train/Urban/images_png/2415.png,LoveDa/Train/Train/Urban/masks_png/2415.png,2415.png,1048576,168328,880248,16.053009033203125,83.94699096679688,352051763,413408717,765460480,0.45992154029950705,0.540078459700493
Urban,LoveDa/Train/Train/Urban/images_png/2441.png,LoveDa/Train/Train/Urban/masks_png/2441.png,2441.png,1048576,168311,880265,16.051387786865234,83.94861221313477,352220074,414288982,766509056,0.45951195389399285,0.5404880461060071
Rural,LoveDa/Train/Train/Rural/images_png/573.png,LoveDa/Train/Train/Rural/masks_png/573.png,573.png,1048576,166208,882368,15.850830078125,84.149169921875,352386282,415171350,767557632,0.45910074671760936,0.5408992532823906
Urban,LoveDa/Train/Train/Urban/images_png/1500.png,LoveDa/Train/Train/Urban/masks_png/1500.png,1500.png,1048576,165789,882787,15.810871124267578,84.18912887573242,352552071,416054137,768606208,0.45869011638271856,0.5413098836172814
Rural,LoveDa/Train/Train/Rural/images_png/992.png,LoveDa/Train/Train/Rural/masks_png/992.png,992.png,1048576,165615,882961,15.79427719116211,84.20572280883789,352717686,416937098,769654784,0.4582803788561912,0.5417196211438088
Rural,LoveDa/Train/Train/Rural/images_png/1126.png,LoveDa/Train/Train/Rural/masks_png/1126.png,1126.png,1048576,165087,883489,15.74392318725586,84.25607681274414,352882773,417820587,770703360,0.4578710711732203,0.5421289288267798
Urban,LoveDa/Train/Train/Urban/images_png/1811.png,LoveDa/Train/Train/Urban/masks_png/1811.png,1811.png,1048576,164971,883605,15.732860565185549,84.26713943481445,353047744,418704192,771751936,0.45746272543202277,0.5425372745679773
Urban,LoveDa/Train/Train/Urban/images_png/2292.png,LoveDa/Train/Train/Urban/masks_png/2292.png,2292.png,1048576,164697,883879,15.706729888916016,84.29327011108398,353212441,419588071,772800512,0.4570551332657502,0.5429448667342498
Urban,LoveDa/Train/Train/Urban/images_png/1474.png,LoveDa/Train/Train/Urban/masks_png/1474.png,1474.png,1048576,164099,884477,15.649700164794922,84.35029983520508,353376540,420472548,773849088,0.4566478729248047,0.5433521270751953
Rural,LoveDa/Train/Train/Rural/images_png/305.png,LoveDa/Train/Train/Rural/masks_png/305.png,305.png,1048576,163943,884633,15.634822845458984,84.36517715454102,353540483,421357181,774897664,0.45624151346002767,0.5437584865399723
Rural,LoveDa/Train/Train/Rural/images_png/44.png,LoveDa/Train/Train/Rural/masks_png/44.png,44.png,1048576,163146,885430,15.558815002441406,84.4411849975586,353703629,422242611,775946240,0.4558352251310606,0.5441647748689393
Rural,LoveDa/Train/Train/Rural/images_png/807.png,LoveDa/Train/Train/Rural/masks_png/807.png,807.png,1048576,162978,885598,15.54279327392578,84.45720672607422,353866607,423128209,776994816,0.45542981717911485,0.5445701828208851
Urban,LoveDa/Train/Train/Urban/images_png/1662.png,LoveDa/Train/Train/Urban/masks_png/1662.png,1662.png,1048576,161949,886627,15.444660186767578,84.55533981323242,354028556,424014836,778043392,0.45502417942263046,0.5449758205773696
Rural,LoveDa/Train/Train/Rural/images_png/797.png,LoveDa/Train/Train/Rural/masks_png/797.png,797.png,1048576,160965,887611,15.350818634033203,84.6491813659668,354189521,424902447,779091968,0.4546183705490338,0.5453816294509661
Urban,LoveDa/Train/Train/Urban/images_png/1545.png,LoveDa/Train/Train/Urban/masks_png/1545.png,1545.png,1048576,160323,888253,15.289592742919922,84.71040725708008,354349844,425790700,780140544,0.454212829630862,0.545787170369138
Urban,LoveDa/Train/Train/Urban/images_png/1606.png,LoveDa/Train/Train/Urban/masks_png/1606.png,1606.png,1048576,160259,888317,15.283489227294922,84.71651077270508,354510103,426679017,781189120,0.45380829548675744,0.5461917045132426
Urban,LoveDa/Train/Train/Urban/images_png/2051.png,LoveDa/Train/Train/Urban/masks_png/2051.png,2051.png,1048576,160120,888456,15.270233154296877,84.72976684570312,354670223,427567473,782237696,0.45340466818924563,0.5465953318107544
Urban,LoveDa/Train/Train/Urban/images_png/2245.png,LoveDa/Train/Train/Urban/masks_png/2245.png,2245.png,1048576,159929,888647,15.252017974853516,84.74798202514648,354830152,428456120,783286272,0.4530018777094053,0.5469981222905946
Rural,LoveDa/Train/Train/Rural/images_png/151.png,LoveDa/Train/Train/Rural/masks_png/151.png,151.png,1048576,159299,889277,15.191936492919922,84.80806350708008,354989451,429345397,784334848,0.45259936098108955,0.5474006390189105
Rural,LoveDa/Train/Train/Rural/images_png/600.png,LoveDa/Train/Train/Rural/masks_png/600.png,600.png,1048576,159195,889381,15.182018280029297,84.8179817199707,355148646,430234778,785383424,0.4521977866443996,0.5478022133556004
Rural,LoveDa/Train/Train/Rural/images_png/927.png,LoveDa/Train/Train/Rural/masks_png/927.png,927.png,1048576,158963,889613,15.159893035888672,84.84010696411133,355307609,431124391,786432000,0.4517969881693522,0.5482030118306478
Urban,LoveDa/Train/Train/Urban/images_png/1690.png,LoveDa/Train/Train/Urban/masks_png/1690.png,1690.png,1048576,158871,889705,15.151119232177734,84.84888076782227,355466480,432014096,787480576,0.4513971402387962,0.5486028597612038
