scene,image_path,mask_path,image_name,total_pixels,forest_pixels,background_pixels,forest_percentage,background_percentage
Urban,LoveDa/Train/Train/Urban/images_png/2314.png,LoveDa/Train/Train/Urban/masks_png/2314.png,2314.png,1048576,91732,956844,8.748245239257812,91.25175476074219
Urban,LoveDa/Train/Train/Urban/images_png/2472.png,LoveDa/Train/Train/Urban/masks_png/2472.png,2472.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2466.png,LoveDa/Train/Train/Urban/masks_png/2466.png,2466.png,1048576,143030,905546,13.640403747558594,86.3595962524414
Urban,LoveDa/Train/Train/Urban/images_png/2300.png,LoveDa/Train/Train/Urban/masks_png/2300.png,2300.png,1048576,8665,1039911,0.8263587951660156,99.17364120483398
Urban,LoveDa/Train/Train/Urban/images_png/1609.png,LoveDa/Train/Train/Urban/masks_png/1609.png,1609.png,1048576,31317,1017259,2.986621856689453,97.01337814331055
Urban,LoveDa/Train/Train/Urban/images_png/2499.png,LoveDa/Train/Train/Urban/masks_png/2499.png,2499.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1806.png,LoveDa/Train/Train/Urban/masks_png/1806.png,1806.png,1048576,219782,828794,20.960044860839844,79.03995513916016
Urban,LoveDa/Train/Train/Urban/images_png/1812.png,LoveDa/Train/Train/Urban/masks_png/1812.png,1812.png,1048576,25931,1022645,2.472972869873047,97.52702713012695
Urban,LoveDa/Train/Train/Urban/images_png/2489.png,LoveDa/Train/Train/Urban/masks_png/2489.png,2489.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1816.png,LoveDa/Train/Train/Urban/masks_png/1816.png,1816.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1802.png,LoveDa/Train/Train/Urban/masks_png/1802.png,1802.png,1048576,10090,1038486,0.9622573852539062,99.0377426147461
Urban,LoveDa/Train/Train/Urban/images_png/2338.png,LoveDa/Train/Train/Urban/masks_png/2338.png,2338.png,1048576,2794,1045782,0.26645660400390625,99.7335433959961
Urban,LoveDa/Train/Train/Urban/images_png/1631.png,LoveDa/Train/Train/Urban/masks_png/1631.png,1631.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1625.png,LoveDa/Train/Train/Urban/masks_png/1625.png,1625.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2304.png,LoveDa/Train/Train/Urban/masks_png/2304.png,2304.png,1048576,540420,508156,51.53846740722656,48.46153259277344
Urban,LoveDa/Train/Train/Urban/images_png/2462.png,LoveDa/Train/Train/Urban/masks_png/2462.png,2462.png,1048576,55108,993468,5.2555084228515625,94.74449157714844
Urban,LoveDa/Train/Train/Urban/images_png/2476.png,LoveDa/Train/Train/Urban/masks_png/2476.png,2476.png,1048576,138813,909763,13.238239288330078,86.76176071166992
Urban,LoveDa/Train/Train/Urban/images_png/2310.png,LoveDa/Train/Train/Urban/masks_png/2310.png,2310.png,1048576,97334,951242,9.282493591308594,90.7175064086914
Urban,LoveDa/Train/Train/Urban/images_png/1619.png,LoveDa/Train/Train/Urban/masks_png/1619.png,1619.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1396.png,LoveDa/Train/Train/Urban/masks_png/1396.png,1396.png,1048576,98298,950278,9.374427795410156,90.62557220458984
Urban,LoveDa/Train/Train/Urban/images_png/1382.png,LoveDa/Train/Train/Urban/masks_png/1382.png,1382.png,1048576,1000,1047576,0.095367431640625,99.90463256835938
Urban,LoveDa/Train/Train/Urban/images_png/1433.png,LoveDa/Train/Train/Urban/masks_png/1433.png,1433.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1427.png,LoveDa/Train/Train/Urban/masks_png/1427.png,1427.png,1048576,21425,1027151,2.0432472229003906,97.95675277709961
Urban,LoveDa/Train/Train/Urban/images_png/1369.png,LoveDa/Train/Train/Urban/masks_png/1369.png,1369.png,1048576,5690,1042886,0.5426406860351562,99.45735931396484
Urban,LoveDa/Train/Train/Urban/images_png/2106.png,LoveDa/Train/Train/Urban/masks_png/2106.png,2106.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2112.png,LoveDa/Train/Train/Urban/masks_png/2112.png,2112.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1584.png,LoveDa/Train/Train/Urban/masks_png/1584.png,1584.png,1048576,9934,1038642,0.9473800659179688,99.05261993408203
Urban,LoveDa/Train/Train/Urban/images_png/1590.png,LoveDa/Train/Train/Urban/masks_png/1590.png,1590.png,1048576,54867,993709,5.232524871826172,94.76747512817383
Urban,LoveDa/Train/Train/Urban/images_png/2099.png,LoveDa/Train/Train/Urban/masks_png/2099.png,2099.png,1048576,46932,1001644,4.4757843017578125,95.52421569824219
Urban,LoveDa/Train/Train/Urban/images_png/1547.png,LoveDa/Train/Train/Urban/masks_png/1547.png,1547.png,1048576,187591,860985,17.890071868896484,82.10992813110352
Urban,LoveDa/Train/Train/Urban/images_png/1553.png,LoveDa/Train/Train/Urban/masks_png/1553.png,1553.png,1048576,1371,1047205,0.13074874877929688,99.8692512512207
Urban,LoveDa/Train/Train/Urban/images_png/2072.png,LoveDa/Train/Train/Urban/masks_png/2072.png,2072.png,1048576,120992,927584,11.5386962890625,88.4613037109375
Urban,LoveDa/Train/Train/Urban/images_png/2066.png,LoveDa/Train/Train/Urban/masks_png/2066.png,2066.png,1048576,111640,936936,10.646820068359375,89.35317993164062
Urban,LoveDa/Train/Train/Urban/images_png/1786.png,LoveDa/Train/Train/Urban/masks_png/1786.png,1786.png,1048576,169258,879318,16.141700744628906,83.8582992553711
Urban,LoveDa/Train/Train/Urban/images_png/1792.png,LoveDa/Train/Train/Urban/masks_png/1792.png,1792.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1962.png,LoveDa/Train/Train/Urban/masks_png/1962.png,1962.png,1048576,54482,994094,5.195808410644531,94.80419158935547
Urban,LoveDa/Train/Train/Urban/images_png/1976.png,LoveDa/Train/Train/Urban/masks_png/1976.png,1976.png,1048576,6506,1042070,0.6204605102539062,99.3795394897461
Urban,LoveDa/Train/Train/Urban/images_png/1745.png,LoveDa/Train/Train/Urban/masks_png/1745.png,1745.png,1048576,54527,994049,5.200099945068359,94.79990005493164
Urban,LoveDa/Train/Train/Urban/images_png/1751.png,LoveDa/Train/Train/Urban/masks_png/1751.png,1751.png,1048576,31692,1016884,3.0223846435546875,96.97761535644531
Urban,LoveDa/Train/Train/Urban/images_png/1989.png,LoveDa/Train/Train/Urban/masks_png/1989.png,1989.png,1048576,10575,1038001,1.0085105895996094,98.99148941040039
Urban,LoveDa/Train/Train/Urban/images_png/2258.png,LoveDa/Train/Train/Urban/masks_png/2258.png,2258.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1779.png,LoveDa/Train/Train/Urban/masks_png/1779.png,1779.png,1048576,8825,1039751,0.8416175842285156,99.15838241577148
Urban,LoveDa/Train/Train/Urban/images_png/2270.png,LoveDa/Train/Train/Urban/masks_png/2270.png,2270.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2516.png,LoveDa/Train/Train/Urban/masks_png/2516.png,2516.png,1048576,93390,955186,8.906364440917969,91.09363555908203
Urban,LoveDa/Train/Train/Urban/images_png/2502.png,LoveDa/Train/Train/Urban/masks_png/2502.png,2502.png,1048576,658602,389974,62.809181213378906,37.190818786621094
Urban,LoveDa/Train/Train/Urban/images_png/2264.png,LoveDa/Train/Train/Urban/masks_png/2264.png,2264.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2503.png,LoveDa/Train/Train/Urban/masks_png/2503.png,2503.png,1048576,322214,726362,30.728721618652344,69.27127838134766
Urban,LoveDa/Train/Train/Urban/images_png/2265.png,LoveDa/Train/Train/Urban/masks_png/2265.png,2265.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2271.png,LoveDa/Train/Train/Urban/masks_png/2271.png,2271.png,1048576,71731,976845,6.840801239013672,93.15919876098633
Urban,LoveDa/Train/Train/Urban/images_png/1778.png,LoveDa/Train/Train/Urban/masks_png/1778.png,1778.png,1048576,251577,796999,23.992252349853516,76.00774765014648
Urban,LoveDa/Train/Train/Urban/images_png/2517.png,LoveDa/Train/Train/Urban/masks_png/2517.png,2517.png,1048576,97236,951340,9.273147583007812,90.72685241699219
Urban,LoveDa/Train/Train/Urban/images_png/2259.png,LoveDa/Train/Train/Urban/masks_png/2259.png,2259.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1988.png,LoveDa/Train/Train/Urban/masks_png/1988.png,1988.png,1048576,32267,1016309,3.077220916748047,96.92277908325195
Urban,LoveDa/Train/Train/Urban/images_png/1750.png,LoveDa/Train/Train/Urban/masks_png/1750.png,1750.png,1048576,44145,1004431,4.209995269775391,95.79000473022461
Urban,LoveDa/Train/Train/Urban/images_png/1744.png,LoveDa/Train/Train/Urban/masks_png/1744.png,1744.png,1048576,94473,954103,9.009647369384766,90.99035263061523
Urban,LoveDa/Train/Train/Urban/images_png/1977.png,LoveDa/Train/Train/Urban/masks_png/1977.png,1977.png,1048576,1287,1047289,0.12273788452148438,99.87726211547852
Urban,LoveDa/Train/Train/Urban/images_png/1963.png,LoveDa/Train/Train/Urban/masks_png/1963.png,1963.png,1048576,17538,1031038,1.6725540161132812,98.32744598388672
Urban,LoveDa/Train/Train/Urban/images_png/1793.png,LoveDa/Train/Train/Urban/masks_png/1793.png,1793.png,1048576,1057,1047519,0.10080337524414062,99.89919662475586
Urban,LoveDa/Train/Train/Urban/images_png/1787.png,LoveDa/Train/Train/Urban/masks_png/1787.png,1787.png,1048576,6475,1042101,0.6175041198730469,99.38249588012695
Urban,LoveDa/Train/Train/Urban/images_png/2067.png,LoveDa/Train/Train/Urban/masks_png/2067.png,2067.png,1048576,680902,367674,64.93587493896484,35.064125061035156
Urban,LoveDa/Train/Train/Urban/images_png/2073.png,LoveDa/Train/Train/Urban/masks_png/2073.png,2073.png,1048576,127674,920902,12.175941467285156,87.82405853271484
Urban,LoveDa/Train/Train/Urban/images_png/1552.png,LoveDa/Train/Train/Urban/masks_png/1552.png,1552.png,1048576,6890,1041686,0.6570816040039062,99.3429183959961
Urban,LoveDa/Train/Train/Urban/images_png/1546.png,LoveDa/Train/Train/Urban/masks_png/1546.png,1546.png,1048576,21005,1027571,2.003192901611328,97.99680709838867
Urban,LoveDa/Train/Train/Urban/images_png/2098.png,LoveDa/Train/Train/Urban/masks_png/2098.png,2098.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1591.png,LoveDa/Train/Train/Urban/masks_png/1591.png,1591.png,1048576,306278,742298,29.208946228027344,70.79105377197266
Urban,LoveDa/Train/Train/Urban/images_png/1585.png,LoveDa/Train/Train/Urban/masks_png/1585.png,1585.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2113.png,LoveDa/Train/Train/Urban/masks_png/2113.png,2113.png,1048576,718085,330491,68.4819221496582,31.518077850341797
Urban,LoveDa/Train/Train/Urban/images_png/1368.png,LoveDa/Train/Train/Urban/masks_png/1368.png,1368.png,1048576,121964,926612,11.631393432617188,88.36860656738281
Urban,LoveDa/Train/Train/Urban/images_png/2107.png,LoveDa/Train/Train/Urban/masks_png/2107.png,2107.png,1048576,53398,995178,5.092430114746094,94.9075698852539
Urban,LoveDa/Train/Train/Urban/images_png/1426.png,LoveDa/Train/Train/Urban/masks_png/1426.png,1426.png,1048576,417324,631252,39.79911804199219,60.20088195800781
Urban,LoveDa/Train/Train/Urban/images_png/1432.png,LoveDa/Train/Train/Urban/masks_png/1432.png,1432.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1383.png,LoveDa/Train/Train/Urban/masks_png/1383.png,1383.png,1048576,21425,1027151,2.0432472229003906,97.95675277709961
Urban,LoveDa/Train/Train/Urban/images_png/1397.png,LoveDa/Train/Train/Urban/masks_png/1397.png,1397.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2477.png,LoveDa/Train/Train/Urban/masks_png/2477.png,2477.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1618.png,LoveDa/Train/Train/Urban/masks_png/1618.png,1618.png,1048576,1607,1046969,0.15325546264648438,99.84674453735352
Urban,LoveDa/Train/Train/Urban/images_png/2311.png,LoveDa/Train/Train/Urban/masks_png/2311.png,2311.png,1048576,337469,711107,32.18355178833008,67.81644821166992
Urban,LoveDa/Train/Train/Urban/images_png/2305.png,LoveDa/Train/Train/Urban/masks_png/2305.png,2305.png,1048576,29412,1019164,2.8049468994140625,97.19505310058594
Urban,LoveDa/Train/Train/Urban/images_png/2463.png,LoveDa/Train/Train/Urban/masks_png/2463.png,2463.png,1048576,14305,1034271,1.3642311096191406,98.63576889038086
Urban,LoveDa/Train/Train/Urban/images_png/1624.png,LoveDa/Train/Train/Urban/masks_png/1624.png,1624.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1630.png,LoveDa/Train/Train/Urban/masks_png/1630.png,1630.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2339.png,LoveDa/Train/Train/Urban/masks_png/2339.png,2339.png,1048576,100980,947596,9.630203247070312,90.36979675292969
Urban,LoveDa/Train/Train/Urban/images_png/1803.png,LoveDa/Train/Train/Urban/masks_png/1803.png,1803.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1817.png,LoveDa/Train/Train/Urban/masks_png/1817.png,1817.png,1048576,432616,615960,41.257476806640625,58.742523193359375
Urban,LoveDa/Train/Train/Urban/images_png/2488.png,LoveDa/Train/Train/Urban/masks_png/2488.png,2488.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1829.png,LoveDa/Train/Train/Urban/masks_png/1829.png,1829.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1801.png,LoveDa/Train/Train/Urban/masks_png/1801.png,1801.png,1048576,45506,1003070,4.339790344238281,95.66020965576172
Urban,LoveDa/Train/Train/Urban/images_png/1815.png,LoveDa/Train/Train/Urban/masks_png/1815.png,1815.png,1048576,494176,554400,47.1282958984375,52.8717041015625
Urban,LoveDa/Train/Train/Urban/images_png/1626.png,LoveDa/Train/Train/Urban/masks_png/1626.png,1626.png,1048576,19932,1028644,1.9008636474609375,98.09913635253906
Urban,LoveDa/Train/Train/Urban/images_png/2449.png,LoveDa/Train/Train/Urban/masks_png/2449.png,2449.png,1048576,565768,482808,53.955841064453125,46.044158935546875
Urban,LoveDa/Train/Train/Urban/images_png/1632.png,LoveDa/Train/Train/Urban/masks_png/1632.png,1632.png,1048576,6937,1041639,0.6615638732910156,99.33843612670898
Urban,LoveDa/Train/Train/Urban/images_png/2313.png,LoveDa/Train/Train/Urban/masks_png/2313.png,2313.png,1048576,119671,928905,11.412715911865234,88.58728408813477
Urban,LoveDa/Train/Train/Urban/images_png/2475.png,LoveDa/Train/Train/Urban/masks_png/2475.png,2475.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2461.png,LoveDa/Train/Train/Urban/masks_png/2461.png,2461.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2307.png,LoveDa/Train/Train/Urban/masks_png/2307.png,2307.png,1048576,647628,400948,61.76261901855469,38.23738098144531
Urban,LoveDa/Train/Train/Urban/images_png/1381.png,LoveDa/Train/Train/Urban/masks_png/1381.png,1381.png,1048576,61939,986637,5.906963348388672,94.09303665161133
Urban,LoveDa/Train/Train/Urban/images_png/1395.png,LoveDa/Train/Train/Urban/masks_png/1395.png,1395.png,1048576,2827,1045749,0.2696037292480469,99.73039627075195
Urban,LoveDa/Train/Train/Urban/images_png/1424.png,LoveDa/Train/Train/Urban/masks_png/1424.png,1424.png,1048576,13464,1035112,1.284027099609375,98.71597290039062
Urban,LoveDa/Train/Train/Urban/images_png/1430.png,LoveDa/Train/Train/Urban/masks_png/1430.png,1430.png,1048576,36534,1012042,3.4841537475585938,96.5158462524414
Urban,LoveDa/Train/Train/Urban/images_png/2139.png,LoveDa/Train/Train/Urban/masks_png/2139.png,2139.png,1048576,9034,1039542,0.8615493774414062,99.1384506225586
Urban,LoveDa/Train/Train/Urban/images_png/1418.png,LoveDa/Train/Train/Urban/masks_png/1418.png,1418.png,1048576,17179,1031397,1.6383171081542969,98.3616828918457
Urban,LoveDa/Train/Train/Urban/images_png/2111.png,LoveDa/Train/Train/Urban/masks_png/2111.png,2111.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2105.png,LoveDa/Train/Train/Urban/masks_png/2105.png,2105.png,1048576,254027,794549,24.225902557373047,75.77409744262695
Urban,LoveDa/Train/Train/Urban/images_png/1593.png,LoveDa/Train/Train/Urban/masks_png/1593.png,1593.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1587.png,LoveDa/Train/Train/Urban/masks_png/1587.png,1587.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2059.png,LoveDa/Train/Train/Urban/masks_png/2059.png,2059.png,1048576,71189,977387,6.789112091064453,93.21088790893555
Urban,LoveDa/Train/Train/Urban/images_png/1550.png,LoveDa/Train/Train/Urban/masks_png/1550.png,1550.png,1048576,37633,1010943,3.5889625549316406,96.41103744506836
Urban,LoveDa/Train/Train/Urban/images_png/1544.png,LoveDa/Train/Train/Urban/masks_png/1544.png,1544.png,1048576,13167,1035409,1.2557029724121094,98.74429702758789
Urban,LoveDa/Train/Train/Urban/images_png/2065.png,LoveDa/Train/Train/Urban/masks_png/2065.png,2065.png,1048576,12111,1036465,1.1549949645996094,98.84500503540039
Urban,LoveDa/Train/Train/Urban/images_png/2071.png,LoveDa/Train/Train/Urban/masks_png/2071.png,2071.png,1048576,31689,1016887,3.0220985412597656,96.97790145874023
Urban,LoveDa/Train/Train/Urban/images_png/1578.png,LoveDa/Train/Train/Urban/masks_png/1578.png,1578.png,1048576,8190,1040386,0.7810592651367188,99.21894073486328
Urban,LoveDa/Train/Train/Urban/images_png/2298.png,LoveDa/Train/Train/Urban/masks_png/2298.png,2298.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1949.png,LoveDa/Train/Train/Urban/masks_png/1949.png,1949.png,1048576,27097,1021479,2.5841712951660156,97.41582870483398
Urban,LoveDa/Train/Train/Urban/images_png/1791.png,LoveDa/Train/Train/Urban/masks_png/1791.png,1791.png,1048576,17713,1030863,1.6892433166503906,98.31075668334961
Urban,LoveDa/Train/Train/Urban/images_png/1785.png,LoveDa/Train/Train/Urban/masks_png/1785.png,1785.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1975.png,LoveDa/Train/Train/Urban/masks_png/1975.png,1975.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1961.png,LoveDa/Train/Train/Urban/masks_png/1961.png,1961.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1752.png,LoveDa/Train/Train/Urban/masks_png/1752.png,1752.png,1048576,185089,863487,17.65146255493164,82.34853744506836
Urban,LoveDa/Train/Train/Urban/images_png/1746.png,LoveDa/Train/Train/Urban/masks_png/1746.png,1746.png,1048576,150954,897622,14.396095275878906,85.6039047241211
Urban,LoveDa/Train/Train/Urban/images_png/2267.png,LoveDa/Train/Train/Urban/masks_png/2267.png,2267.png,1048576,227849,820727,21.729373931884766,78.27062606811523
Urban,LoveDa/Train/Train/Urban/images_png/2501.png,LoveDa/Train/Train/Urban/masks_png/2501.png,2501.png,1048576,18148,1030428,1.7307281494140625,98.26927185058594
Urban,LoveDa/Train/Train/Urban/images_png/2515.png,LoveDa/Train/Train/Urban/masks_png/2515.png,2515.png,1048576,61512,987064,5.866241455078125,94.13375854492188
Urban,LoveDa/Train/Train/Urban/images_png/2273.png,LoveDa/Train/Train/Urban/masks_png/2273.png,2273.png,1048576,687105,361471,65.52743911743164,34.47256088256836
Urban,LoveDa/Train/Train/Urban/images_png/2514.png,LoveDa/Train/Train/Urban/masks_png/2514.png,2514.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2272.png,LoveDa/Train/Train/Urban/masks_png/2272.png,2272.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2266.png,LoveDa/Train/Train/Urban/masks_png/2266.png,2266.png,1048576,112901,935675,10.767078399658203,89.2329216003418
Urban,LoveDa/Train/Train/Urban/images_png/2500.png,LoveDa/Train/Train/Urban/masks_png/2500.png,2500.png,1048576,58711,989865,5.599117279052734,94.40088272094727
